Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,9773,1,1,0.42105263157894735,1,1,4,5,3,0.3147368421052632,0,0,0,1,0,1,0.05660377358490565,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6710816777041942,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.691025641025641,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate
1,1,2,9500,1,1,0.3999999999999999,1,19,37,1,9,0.3526315789473684,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.3076923076923077,0.17777777777777778,0.3076923076923077,0.7454966887417218,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7576826923076923,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate
1,1,1,9085,1,6,0.28421052631578947,1,19,19,9,9,0.32842105263157895,1,0,0,1,0,0,0.09433962264150941,0,0.0,0.19230769230769232,0.3111111111111111,0.15384615384615385,0.7549668874172185,0.25,0.0,0.21739130434782608,0.2727272727272727,0.25,0.7107692307692307,0.3333333333333333,0.2093023255813954,0.0,0.12417437252311753,Dropout
1,17,1,9130,1,1,0.28421052631578947,1,19,19,9,9,0.28105263157894744,1,0,0,0,0,0,0.09433962264150941,0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.06060606060606061,0.0,0.0,0.16666666666666666,0.2093023255813954,0.0,0.12417437252311753,Dropout
1,1,2,9853,1,1,0.27368421052631575,1,38,38,7,5,0.26315789473684204,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.23076923076923078,0.22222222222222224,0.11538461538461539,0.6357615894039735,0.0,0.0,0.2608695652173913,0.24242424242424243,0.2,0.5519230769230768,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Enrolled
1,43,1,9147,1,1,0.2947368421052632,1,3,19,9,9,0.19157894736842107,0,0,0,1,0,0,0.07547169811320753,0,0.15000000000000002,0.38461538461538464,0.4,0.23076923076923078,0.5916114790286975,0.16666666666666666,0.21052631578947367,0.43478260869565216,0.48484848484848486,0.35000000000000003,0.5692307692307692,0.0,0.0,0.7555555555555555,0.5785997357992074,Enrolled
1,1,1,9238,1,1,0.34736842105263155,1,19,19,0,5,0.26631578947368406,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.23076923076923078,0.26666666666666666,0.07692307692307693,0.6887417218543046,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.6246153846153846,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate
1,1,4,171,1,1,0.463157894736842,1,37,38,9,9,0.3452631578947367,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout
1,1,2,9500,1,1,0.3052631578947369,1,34,34,0,0,0.2978947368421052,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7894796594134342,0.08333333333333333,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.8023846153846154,0.08333333333333333,0.2093023255813954,0.0,0.12417437252311753,Dropout
1,1,3,9500,1,1,0.42105263157894735,1,38,19,8,8,0.32947368421052636,1,0,1,1,0,1,0.018867924528301883,0,0.0,0.2692307692307693,0.17777777777777778,0.2692307692307693,0.6701986754966888,0.0,0.0,0.34782608695652173,0.2727272727272727,0.4,0.670145299145299,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,51,1,9991,0,42,0.1578947368421053,1,19,37,5,9,0.34947368421052616,0,0,0,0,0,0,0.09433962264150941,0,0.35000000000000003,0.46153846153846156,0.26666666666666666,0.2692307692307693,0.5827814569536424,0.0,0.2631578947368421,0.21739130434782608,0.15151515151515152,0.25,0.5707692307692307,0.0,0.15116279069767458,0.4888888888888888,1.0,Dropout
1,17,4,9085,1,1,0.4526315789473685,1,19,36,90,7,0.41999999999999993,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.19230769230769232,0.15555555555555556,0.15384615384615385,0.656953642384106,0.0,0.0,0.21739130434782608,0.2727272727272727,0.25,0.682051282051282,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate
1,44,1,9003,1,39,0.4736842105263157,1,38,38,6,6,0.4736842105263157,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6357615894039735,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.682051282051282,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate
1,1,5,9500,1,1,0.3263157894736841,1,1,19,6,7,0.21578947368421053,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.2692307692307693,0.17777777777777778,0.2692307692307693,0.6429517502365185,0.0,0.0,0.34782608695652173,0.30303030303030304,0.35000000000000003,0.7176923076923076,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate
1,1,2,9500,1,1,0.18947368421052624,1,38,19,9,7,0.12315789473684213,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.2692307692307693,0.22222222222222224,0.19230769230769232,0.6686092715231787,0.0,0.0,0.30434782608695654,0.24242424242424243,0.30000000000000004,0.673076923076923,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Enrolled
1,39,1,9991,0,1,0.26315789473684204,1,38,38,3,3,0.4736842105263157,0,0,0,1,0,0,0.15094339622641512,0,0.0,0.19230769230769232,0.24444444444444446,0.11538461538461539,0.565121412803532,0.0,0.0,0.21739130434782608,0.33333333333333337,0.15000000000000002,0.6102564102564102,0.0,0.9186046511627907,0.7999999999999999,0.0,Enrolled
1,1,1,9500,1,1,0.5263157894736841,1,19,19,9,7,0.4378947368421051,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.2692307692307693,0.26666666666666666,0.23076923076923078,0.7293598233995584,0.0,0.0,0.34782608695652173,0.30303030303030304,0.35000000000000003,0.7566153846153846,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,18,1,9500,1,1,0.3052631578947369,1,38,37,9,7,0.25578947368421057,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.3076923076923077,0.17777777777777778,0.3076923076923077,0.6949006622516557,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7062596153846153,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate
1,1,1,9070,1,1,0.6842105263157894,1,3,38,1,9,0.5999999999999999,1,0,0,0,0,0,0.037735849056603765,0,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout
1,1,1,9500,1,1,0.4526315789473685,1,38,19,9,5,0.5189473684210528,0,0,0,1,0,0,0.05660377358490565,0,0.0,0.2692307692307693,0.2,0.23076923076923078,0.6728476821192053,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.7307692307692307,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate
1,39,2,9556,1,1,0.368421052631579,1,37,37,9,9,0.6736842105263157,1,0,0,1,0,0,0.15094339622641512,0,0.0,0.2692307692307693,0.24444444444444446,0.2692307692307693,0.6281929990539262,0.0,0.0,0.34782608695652173,0.6363636363636364,0.25,0.6299999999999999,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Enrolled
1,17,1,9500,1,1,0.33684210526315783,1,19,38,5,9,0.3631578947368421,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.6534216335540839,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.6641025641025641,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate
1,39,1,9238,1,1,0.7894736842105263,1,38,19,9,9,0.4736842105263157,1,0,0,1,0,0,0.13207547169811323,0,0.0,0.23076923076923078,0.2,0.15384615384615385,0.8344370860927153,0.0,0.0,0.2608695652173913,0.30303030303030304,0.25,0.883076923076923,0.0,0.2093023255813954,0.0,0.12417437252311753,Enrolled
1,1,3,9670,1,1,0.16842105263157903,1,1,1,5,5,0.10947368421052639,0,0,0,1,0,0,0.05660377358490565,0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.7064017660044151,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.7107692307692307,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate
1,42,1,9500,1,1,0.05263157894736836,1,1,19,4,8,0.43157894736842106,1,0,0,1,0,0,0.07547169811320753,0,0.2,0.2692307692307693,0.2,0.2692307692307693,0.7605592347314201,0.0,0.2631578947368421,0.34782608695652173,0.24242424242424243,0.4,0.7265865384615384,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,44,1,9003,1,39,0.6842105263157894,1,37,38,9,9,0.6842105263157894,0,0,1,1,0,1,0.037735849056603765,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6887417218543046,0.0,0.0,0.2608695652173913,0.33333333333333337,0.25,0.7,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,1,1,9773,1,1,0.5999999999999999,1,38,37,9,9,0.4642105263157894,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6799116997792495,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7269230769230769,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate
1,1,2,9670,1,1,0.5157894736842106,1,37,38,9,9,0.33578947368421064,0,0,0,1,0,1,0.07547169811320753,0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.6993377483443708,0.0,0.0,0.21739130434782608,0.15151515151515152,0.2,0.7,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate
1,39,1,9500,1,3,0.408421052631579,1,3,37,2,10,0.9368421052631579,0,0,0,1,0,0,0.20754716981132076,0,0.0,0.2692307692307693,0.2,0.2692307692307693,0.9009565857247976,0.0,0.05263157894736842,0.34782608695652173,0.2727272727272727,0.4,0.892888888888889,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,1,1,9238,1,1,0.3157894736842104,1,37,38,9,9,0.3157894736842104,1,0,1,0,0,1,0.037735849056603765,0,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.5615894039735099,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.5923076923076923,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate
1,1,1,9147,1,1,0.5789473684210527,1,37,37,9,6,0.45789473684210513,0,0,0,1,0,1,0.018867924528301883,0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.7417218543046358,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.7323076923076922,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate
5,17,5,9500,1,1,0.5052631578947369,1,37,38,5,8,0.40526315789473677,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.6418164616840113,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.6523076923076923,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate
1,1,3,9500,1,1,0.5263157894736841,1,19,37,7,7,0.4894736842105263,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.3076923076923077,0.17777777777777778,0.3076923076923077,0.6918543046357616,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7031634615384614,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate
1,42,1,9500,1,1,0.26315789473684204,1,1,2,9,3,0.368421052631579,1,0,0,1,0,0,0.09433962264150941,0,0.2,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7038789025543993,0.0,0.21052631578947367,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.7153846153846154,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate
1,1,1,9147,1,1,0.4526315789473685,1,37,37,194,171,0.3789473684210527,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.19230769230769232,0.2,0.15384615384615385,0.5827814569536424,0.0,0.0,0.21739130434782608,0.24242424242424243,0.15000000000000002,0.5743589743589743,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Enrolled
1,1,1,9500,1,1,0.5263157894736841,1,19,1,9,5,0.5263157894736841,0,0,0,1,0,1,0.018867924528301883,0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.7455061494796594,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.8164423076923076,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate
1,17,1,9254,1,1,0.28421052631578947,1,37,37,5,6,0.20315789473684198,0,0,0,0,0,0,0.05660377358490565,0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,Dropout
1,44,1,171,1,39,0.1578947368421053,1,37,37,5,6,0.1399999999999999,0,0,0,0,0,0,0.169811320754717,0,0.2,0.34615384615384615,0.2,0.15384615384615385,0.5960264900662252,0.0,0.15789473684210525,0.43478260869565216,0.36363636363636365,0.15000000000000002,0.5923076923076923,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Dropout
1,1,3,9070,1,1,0.43157894736842106,1,37,38,9,9,0.31789473684210523,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7417218543046358,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.7336538461538461,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate
1,1,1,9254,1,1,0.5263157894736841,1,1,38,4,9,0.38631578947368417,1,0,0,1,0,1,0.07547169811320753,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6445916114790287,0.0,0.0,0.2608695652173913,0.33333333333333337,0.15000000000000002,0.6282051282051281,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout
1,17,4,9500,1,1,0.4842105263157894,1,38,37,3,3,0.32947368421052636,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7044843897824029,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.7159999999999999,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate
1,1,1,9085,1,1,0.5684210526315789,1,19,19,4,6,0.5536842105263158,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.23076923076923078,0.3111111111111111,0.23076923076923078,0.7376464595007641,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.7673076923076922,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,1,6,9500,1,1,0.368421052631579,1,38,19,5,6,0.3168421052631578,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.2692307692307693,0.24444444444444446,0.2692307692307693,0.7083443708609272,0.0,0.0,0.34782608695652173,0.3939393939393939,0.35000000000000003,0.691025641025641,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,17,6,9147,1,1,0.27368421052631575,1,19,38,7,9,0.30315789473684207,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.656953642384106,0.0,0.0,0.21739130434782608,0.24242424242424243,0.15000000000000002,0.5923076923076923,0.0,0.5930232558139535,1.0,0.3117569352708058,Enrolled
1,1,1,9670,1,1,0.34736842105263155,1,1,1,2,2,0.3768421052631581,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.19230769230769232,0.11111111111111112,0.15384615384615385,0.7947019867549668,0.0,0.0,0.21739130434782608,0.15151515151515152,0.2,0.7403846153846153,0.0,0.0,0.7555555555555555,0.5785997357992074,Dropout
1,1,1,9853,1,1,0.5999999999999999,1,19,19,9,5,0.6221052631578947,0,0,1,1,0,1,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7064017660044151,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6769230769230768,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate
1,16,2,9147,1,1,0.3894736842105262,1,37,37,9,9,0.2905263157894735,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.19230769230769232,0.17777777777777778,0.11538461538461539,0.6357615894039735,0.0,0.0,0.21739130434782608,0.2727272727272727,0.2,0.6798076923076922,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Enrolled
1,1,2,8014,0,1,0.12631578947368416,1,19,11,0,0,0.08947368421052637,1,0,0,1,0,0,0.09433962264150941,0,0.0,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.7099337748344371,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.6569230769230768,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate
1,1,1,171,1,1,0.3789473684210527,1,19,38,4,5,0.3978947368421053,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,Enrolled
1,51,1,9991,0,1,0.4842105263157894,1,19,38,5,7,0.05263157894736836,0,0,0,1,0,0,0.07547169811320753,0,0.05,0.19230769230769232,0.2,0.15384615384615385,0.609271523178808,0.0,0.05263157894736842,0.21739130434782608,0.15151515151515152,0.25,0.6138461538461538,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate
1,18,2,9853,1,1,0.26315789473684204,1,1,1,9,0,0.21894736842105256,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.2692307692307693,0.26666666666666666,0.23076923076923078,0.6357615894039735,0.0,0.0,0.30434782608695654,0.33333333333333337,0.30000000000000004,0.655128205128205,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Enrolled
1,1,1,9500,1,1,0.5578947368421052,1,19,19,4,4,0.408421052631579,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7144749290444654,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.726153846153846,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate
1,1,1,9070,1,1,0.368421052631579,1,12,19,4,5,0.24736842105263146,0,1,0,1,0,1,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6357615894039735,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.6076923076923076,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate
1,17,1,171,1,1,0.5263157894736841,1,37,37,9,1,0.5821052631578949,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,Dropout
1,17,3,9147,1,1,0.17894736842105252,1,1,19,3,5,0.13473684210526304,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.19230769230769232,0.15555555555555556,0.11538461538461539,0.5474613686534217,0.0,0.0,0.21739130434782608,0.33333333333333337,0.15000000000000002,0.7769230769230768,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Enrolled
1,1,1,9500,1,1,0.4526315789473685,1,38,1,9,4,0.3421052631578947,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.2692307692307693,0.22222222222222224,0.19230769230769232,0.6855629139072847,0.0,0.0,0.30434782608695654,0.21212121212121213,0.25,0.7409230769230769,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Enrolled
1,1,3,9500,1,1,0.42105263157894735,1,1,37,7,7,0.2684210526315789,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.3076923076923077,0.24444444444444446,0.2692307692307693,0.7024408703878902,0.0,0.0,0.34782608695652173,0.33333333333333337,0.35000000000000003,0.7139230769230768,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate
1,1,1,9147,1,1,0.2421052631578946,1,1,2,10,10,0.23473684210526313,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.19230769230769232,0.2,0.15384615384615385,0.6490066225165563,0.0,0.0,0.21739130434782608,0.30303030303030304,0.2,0.6461538461538461,0.0,0.15116279069767458,0.4888888888888888,1.0,Enrolled
1,17,1,9254,1,1,0.2947368421052632,1,38,37,9,7,0.2694736842105263,1,0,0,0,0,0,0.037735849056603765,0,0.0,0.23076923076923078,0.2,0.11538461538461539,0.6181015452538631,0.0,0.0,0.2608695652173913,0.4545454545454546,0.05,0.5384615384615384,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout
1,16,4,9254,1,1,0.3263157894736841,1,38,37,9,7,0.2494736842105263,1,0,0,1,0,1,0.07547169811320753,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7190160832544938,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.673076923076923,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate
1,1,2,9773,1,1,0.5789473684210527,41,1,37,9,7,0.3768421052631581,0,0,0,1,0,1,0.05660377358490565,1,0.0,0.23076923076923078,0.2,0.19230769230769232,0.6251655629139073,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.6371794871794871,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,1,1,9147,1,1,0.27368421052631575,1,19,19,3,9,0.1852631578947368,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.19230769230769232,0.15555555555555556,0.19230769230769232,0.752317880794702,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.7153846153846154,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate
1,39,1,9991,0,19,0.4010526315789473,1,37,37,9,9,0.23368421052631572,0,0,0,1,0,0,0.45283018867924524,0,0.0,0.19230769230769232,0.17777777777777778,0.19230769230769232,0.5827814569536424,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.6353846153846153,0.08333333333333333,0.0,0.7555555555555555,0.5785997357992074,Graduate
4,7,1,9500,1,40,0.368421052631579,1,37,37,3,3,0.368421052631579,1,0,0,1,0,0,0.2830188679245283,0,0.0,0.2692307692307693,0.35555555555555557,0.15384615384615385,0.7218543046357616,0.0,0.0,0.30434782608695654,0.24242424242424243,0.35000000000000003,0.6804807692307692,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Enrolled
1,17,3,9500,1,1,0.463157894736842,1,38,1,9,5,0.3873684210526316,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7763103122043519,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.7889999999999999,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate
4,39,1,8014,0,1,0.6842105263157894,1,37,37,3,4,0.021052631578947434,0,0,0,1,0,1,0.33962264150943394,0,0.0,0.23076923076923078,0.2,0.23076923076923078,0.6004415011037528,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.6102564102564102,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,39,1,9500,1,1,0.1578947368421053,1,37,37,9,9,0.368421052631579,0,0,1,0,0,0,0.2830188679245283,0,0.0,0.2692307692307693,0.26666666666666666,0.15384615384615385,0.7258278145695364,0.0,0.0,0.30434782608695654,0.21212121212121213,0.0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Dropout
1,39,1,8014,0,40,0.4736842105263157,1,19,37,5,9,0.5578947368421052,0,0,0,1,0,0,0.3773584905660377,0,0.35000000000000003,0.42307692307692313,0.24444444444444446,0.42307692307692313,0.7272727272727273,0.0,0.21052631578947367,0.34782608695652173,0.24242424242424243,0.4,0.7942307692307692,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate
2,39,2,9147,1,3,0.368421052631579,1,3,37,9,9,0.08842105263157896,0,0,0,1,0,0,0.24528301886792453,0,0.2,0.2692307692307693,0.2,0.2692307692307693,0.6225165562913907,0.0,0.15789473684210525,0.34782608695652173,0.36363636363636365,0.35000000000000003,0.6,0.0,0.5930232558139535,1.0,0.3117569352708058,Dropout
1,43,2,9773,1,1,0.3894736842105262,1,19,19,0,0,0.33789473684210525,0,0,0,1,1,0,0.1132075471698113,0,0.0,0.23076923076923078,0.2,0.23076923076923078,0.6534216335540839,0.0,0.0,0.2608695652173913,0.33333333333333337,0.25,0.7,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate
1,17,2,9773,1,1,0.463157894736842,1,3,1,2,7,0.3052631578947369,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7417218543046358,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7461538461538462,0.0,0.9186046511627907,0.7999999999999999,0.0,Dropout
1,1,1,9670,1,1,0.42105263157894735,1,19,37,5,7,0.2778947368421052,0,0,0,1,1,0,0.07547169811320753,0,0.0,0.19230769230769232,0.15555555555555556,0.15384615384615385,0.609271523178808,0.0,0.0,0.21739130434782608,0.18181818181818182,0.2,0.6326923076923077,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate
1,1,1,9147,1,1,0.2315789473684211,1,38,19,5,7,0.24315789473684202,0,0,0,1,1,0,0.037735849056603765,0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.5933774834437086,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.7107692307692307,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate
1,17,4,9500,1,1,0.4421052631578948,1,1,19,4,3,0.2768421052631578,1,0,0,1,1,1,0.018867924528301883,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7984105960264901,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.8114615384615385,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate
1,42,1,9119,1,1,0.5157894736842106,1,34,34,0,0,0.2578947368421052,0,0,0,1,1,0,0.018867924528301883,0,0.0,0.19230769230769232,0.13333333333333333,0.038461538461538464,0.5298013245033113,0.0,0.0,0.21739130434782608,0.21212121212121213,0.05,0.6461538461538461,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout
1,39,1,9991,0,1,0.368421052631579,1,1,1,4,10,0.2126315789473685,0,0,0,1,1,0,0.13207547169811323,0,0.0,0.19230769230769232,0.11111111111111112,0.15384615384615385,0.6357615894039735,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.682051282051282,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Enrolled
1,18,1,9670,1,1,0.4736842105263157,1,1,37,9,9,0.3705263157894736,1,0,0,1,1,0,0.09433962264150941,0,0.0,0.23076923076923078,0.24444444444444446,0.15384615384615385,0.6887417218543046,0.0,0.0,0.2608695652173913,0.33333333333333337,0.2,0.6784615384615383,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate
